Id,SegNo,Xstart,Ystart,Xend,Yend
51,91,13.2486,52.4278,13.2482,52.4282
51,92,13.2482,52.4282,13.248,52.4286
51,93,13.248,52.4286,13.2478,52.4291
51,94,13.2478,52.4291,13.2476,52.4296
51,95,13.2476,52.4296,13.2475,52.43
51,96,13.2475,52.43,13.2474,52.4305
52,1,13.2988,52.539,13.2988,52.5391
52,2,13.2988,52.5391,13.2988,52.5393
52,3,13.2988,52.5393,13.2988,52.5395
52,4,13.2988,52.5395,13.2988,52.5396
52,5,13.2988,52.5396,13.2989,52.5398
52,6,13.2989,52.5398,13.299,52.5399
52,7,13.299,52.5399,13.2991,52.5401
52,8,13.2991,52.5401,13.2992,52.5402
52,9,13.2992,52.5402,13.2993,52.5404
52,10,13.2993,52.5404,13.2994,52.5405
52,11,13.2994,52.5405,13.2996,52.5406
52,12,13.2996,52.5406,13.2998,52.5407
52,13,13.2998,52.5407,13.3,52.5408
52,14,13.3,52.5408,13.3002,52.5409
52,15,13.3002,52.5409,13.3004,52.541
52,16,13.3004,52.541,13.3006,52.5411
52,17,13.3006,52.5411,13.3008,52.5412
52,18,13.3008,52.5412,13.3011,52.5412
52,19,13.3011,52.5412,13.3013,52.5413
52,20,13.3013,52.5413,13.3016,52.5413
52,21,13.3016,52.5413,13.3018,52.5413
52,22,13.3018,52.5413,13.3021,52.5413
52,23,13.3021,52.5413,13.3024,52.5413
52,24,13.3024,52.5413,13.3026,52.5413
52,25,13.3026,52.5413,13.3029,52.5413
52,26,13.3029,52.5413,13.3031,52.5413
52,27,13.3031,52.5413,13.3034,52.5412
52,28,13.3034,52.5412,13.3036,52.5411
52,29,13.3036,52.5411,13.3038,52.5411
52,30,13.3038,52.5411,13.3041,52.541
52,31,13.3041,52.541,13.3043,52.5409
52,32,13.3043,52.5409,13.3045,52.5408
52,33,13.3045,52.5408,13.3047,52.5407
52,34,13.3047,52.5407,13.3048,52.5406
52,35,13.3048,52.5406,13.305,52.5404
52,36,13.305,52.5404,13.3051,52.5403
52,37,13.3051,52.5403,13.3052,52.5402
52,38,13.3052,52.5402,13.3053,52.54
52,39,13.3053,52.54,13.3054,52.5399
52,40,13.3054,52.5399,13.3055,52.5397
52,41,13.3055,52.5397,13.3055,52.5396
52,42,13.3055,52.5396,13.3055,52.5394
52,43,13.3055,52.5394,13.3056,52.5392
52,44,13.3056,52.5392,13.3055,52.5391
52,45,13.3055,52.5391,13.3055,52.5389
52,46,13.3055,52.5389,13.3055,52.5388
52,47,13.3055,52.5388,13.3054,52.5386
52,48,13.3054,52.5386,13.3053,52.5385
52,49,13.3053,52.5385,13.3052,52.5383
52,50,13.3052,52.5383,13.3051,52.5382
52,51,13.3051,52.5382,13.3049,52.5381
52,52,13.3049,52.5381,13.3048,52.5379
52,53,13.3048,52.5379,13.3046,52.5378
52,54,13.3046,52.5378,13.3044,52.5377
52,55,13.3044,52.5377,13.3042,52.5376
52,56,13.3042,52.5376,13.304,52.5375
52,57,13.304,52.5375,13.3037,52.5374
52,58,13.3037,52.5374,13.3035,52.5374
52,59,13.3035,52.5374,13.3033,52.5373
52,60,13.3033,52.5373,13.303,52.5373
52,61,13.303,52.5373,13.3028,52.5372
52,62,13.3028,52.5372,13.3025,52.5372
52,63,13.3025,52.5372,13.3023,52.5372
52,64,13.3023,52.5372,13.302,52.5372
52,65,13.302,52.5372,13.3017,52.5372
52,66,13.3017,52.5372,13.3015,52.5372
52,67,13.3015,52.5372,13.3012,52.5373
52,68,13.3012,52.5373,13.301,52.5373
52,69,13.301,52.5373,13.3007,52.5374
52,70,13.3007,52.5374,13.3005,52.5375
52,71,13.3005,52.5375,13.3003,52.5376
52,72,13.3003,52.5376,13.3001,52.5376
52,73,13.3001,52.5376,13.2999,52.5377
52,74,13.2999,52.5377,13.2997,52.5379
52,75,13.2997,52.5379,13.2995,52.538
52,76,13.2995,52.538,13.2994,52.5381
52,77,13.2994,52.5381,13.2992,52.5382
52,78,13.2992,52.5382,13.2991,52.5384
52,79,13.2991,52.5384,13.299,52.5385
52,80,13.299,52.5385,13.2989,52.5387
52,81,13.2989,52.5387,13.2989,52.5388
52,82,13.2989,52.5388,13.2988,52.539
53,1,13.2679,52.594,13.268,52.5949
53,2,13.268,52.5949,13.2684,52.5959
53,3,13.2684,52.5959,13.2689,52.5968
53,4,13.2689,52.5968,13.2697,52.5976
53,5,13.2697,52.5976,13.2707,52.5984
53,6,13.2707,52.5984,13.2719,52.5991
53,7,13.2719,52.5991,13.2732,52.5997
53,8,13.2732,52.5997,13.2746,52.6001
53,9,13.2746,52.6001,13.2761,52.6005
53,10,13.2761,52.6005,13.2776,52.6006
53,11,13.2776,52.6006,13.2792,52.6007
53,12,13.2792,52.6007,13.2808,52.6006
53,13,13.2808,52.6006,13.2824,52.6004
53,14,13.2824,52.6004,13.2839,52.6
53,15,13.2839,52.6,13.2852,52.5996
53,16,13.2852,52.5996,13.2865,52.599
53,17,13.2865,52.599,13.2876,52.5983
53,18,13.2876,52.5983,13.2885,52.5975
53,19,13.2885,52.5975,13.2893,52.5966
53,20,13.2893,52.5966,13.2898,52.5957
53,21,13.2898,52.5957,13.2901,52.5947
53,22,13.2901,52.5947,13.2902,52.5938
53,23,13.2902,52.5938,13.2901,52.5928
53,24,13.2901,52.5928,13.2897,52.5919
53,25,13.2897,52.5919,13.2891,52.591
53,26,13.2891,52.591,13.2883,52.5901
53,27,13.2883,52.5901,13.2874,52.5894
53,28,13.2874,52.5894,13.2862,52.5887
53,29,13.2862,52.5887,13.2849,52.5881
53,30,13.2849,52.5881,13.2835,52.5876
53,31,13.2835,52.5876,13.282,52.5873
53,32,13.282,52.5873,13.2805,52.5871
53,33,13.2805,52.5871,13.2789,52.5871
53,34,13.2789,52.5871,13.2773,52.5871
53,35,13.2773,52.5871,13.2757,52.5874
53,36,13.2757,52.5874,13.2742,52.5877
53,37,13.2742,52.5877,13.2729,52.5882
53,38,13.2729,52.5882,13.2716,52.5888
53,39,13.2716,52.5888,13.2705,52.5895
53,40,13.2705,52.5895,13.2695,52.5903
53,41,13.2695,52.5903,13.2688,52.5911
53,42,13.2688,52.5911,13.2683,52.592
53,43,13.2683,52.592,13.268,52.593
53,44,13.268,52.593,13.2679,52.594
54,1,13.5139,52.5107,13.5139,52.5108
54,2,13.5139,52.5108,13.5139,52.5109
54,3,13.5139,52.5109,13.5139,52.511
54,4,13.5139,52.511,13.5139,52.5111
54,5,13.5139,52.5111,13.5139,52.5112
54,6,13.5139,52.5112,13.5139,52.5113
54,7,13.5139,52.5113,13.514,52.5114
54,8,13.514,52.5114,13.514,52.5115
54,9,13.514,52.5115,13.5141,52.5116
54,10,13.5141,52.5116,13.5142,52.5117
54,11,13.5142,52.5117,13.5142,52.5118
54,12,13.5142,52.5118,13.5143,52.5118
54,13,13.5143,52.5118,13.5144,52.5119
54,14,13.5144,52.5119,13.5145,52.512
54,15,13.5145,52.512,13.5146,52.5121
54,16,13.5146,52.5121,13.5148,52.5121
54,17,13.5148,52.5121,13.5149,52.5122
54,18,13.5149,52.5122,13.515,52.5122
54,19,13.515,52.5122,13.5152,52.5123
54,20,13.5152,52.5123,13.5153,52.5123
54,21,13.5153,52.5123,13.5155,52.5123
54,22,13.5155,52.5123,13.5156,52.5124
54,23,13.5156,52.5124,13.5158,52.5124
54,24,13.5158,52.5124,13.5159,52.5124
54,25,13.5159,52.5124,13.5161,52.5124
54,26,13.5161,52.5124,13.5163,52.5124
54,27,13.5163,52.5124,13.5164,52.5124
54,28,13.5164,52.5124,13.5166,52.5124
54,29,13.5166,52.5124,13.5167,52.5124
54,30,13.5167,52.5124,13.5169,52.5124
54,31,13.5169,52.5124,13.517,52.5123
54,32,13.517,52.5123,13.5172,52.5123
54,33,13.5172,52.5123,13.5173,52.5123
54,34,13.5173,52.5123,13.5175,52.5122
54,35,13.5175,52.5122,13.5176,52.5121
54,36,13.5176,52.5121,13.5177,52.5121
54,37,13.5177,52.5121,13.5178,52.512
54,38,13.5178,52.512,13.518,52.512
54,39,13.518,52.512,13.5181,52.5119
54,40,13.5181,52.5119,13.5182,52.5118
54,41,13.5182,52.5118,13.5182,52.5117
54,42,13.5182,52.5117,13.5183,52.5116
54,43,13.5183,52.5116,13.5184,52.5115
54,44,13.5184,52.5115,13.5185,52.5114
54,45,13.5185,52.5114,13.5185,52.5113
54,46,13.5185,52.5113,13.5185,52.5112
54,47,13.5185,52.5112,13.5185,52.5111
54,48,13.5185,52.5111,13.5186,52.511
54,49,13.5186,52.511,13.5185,52.5109
54,50,13.5185,52.5109,13.5185,52.5108
54,51,13.5185,52.5108,13.5185,52.5107
54,52,13.5185,52.5107,13.5185,52.5106
54,53,13.5185,52.5106,13.5184,52.5105
54,54,13.5184,52.5105,13.5183,52.5104
54,55,13.5183,52.5104,13.5183,52.5103
54,56,13.5183,52.5103,13.5182,52.5102
54,57,13.5182,52.5102,13.5181,52.5102
54,58,13.5181,52.5102,13.518,52.5101
54,59,13.518,52.5101,13.5179,52.51
54,60,13.5179,52.51,13.5178,52.5099
54,61,13.5178,52.5099,13.5177,52.5099
54,62,13.5177,52.5099,13.5175,52.5098
54,63,13.5175,52.5098,13.5174,52.5098
54,64,13.5174,52.5098,13.5173,52.5097
54,65,13.5173,52.5097,13.5171,52.5097
54,66,13.5171,52.5097,13.517,52.5096
54,67,13.517,52.5096,13.5168,52.5096
54,68,13.5168,52.5096,13.5167,52.5096
54,69,13.5167,52.5096,13.5165,52.5096
54,70,13.5165,52.5096,13.5163,52.5096
54,71,13.5163,52.5096,13.5162,52.5096
54,72,13.5162,52.5096,13.516,52.5096
54,73,13.516,52.5096,13.5159,52.5096
54,74,13.5159,52.5096,13.5157,52.5096
54,75,13.5157,52.5096,13.5156,52.5096
54,76,13.5156,52.5096,13.5154,52.5097
54,77,13.5154,52.5097,13.5153,52.5097
54,78,13.5153,52.5097,13.5151,52.5097
54,79,13.5151,52.5097,13.515,52.5098
54,80,13.515,52.5098,13.5148,52.5098
54,81,13.5148,52.5098,13.5147,52.5099
54,82,13.5147,52.5099,13.5146,52.51
54,83,13.5146,52.51,13.5145,52.51
54,84,13.5145,52.51,13.5144,52.5101
54,85,13.5144,52.5101,13.5143,52.5102
54,86,13.5143,52.5102,13.5142,52.5103
54,87,13.5142,52.5103,13.5141,52.5104
54,88,13.5141,52.5104,13.514,52.5105
54,89,13.514,52.5105,13.514,52.5106
54,90,13.514,52.5106,13.5139,52.5107
55,1,13.4381,52.4735,13.4381,52.4737
55,2,13.4381,52.4737,13.4381,52.474
55,3,13.4381,52.474,13.4382,52.4742
55,4,13.4382,52.4742,13.4384,52.4745
55,5,13.4384,52.4745,13.4386,52.4747
55,6,13.4386,52.4747,13.439,52.4748
55,7,13.439,52.4748,13.4394,52.4749
55,8,13.4394,52.4749,13.4398,52.475
55,9,13.4398,52.475,13.4402,52.4749
55,10,13.4402,52.4749,13.4406,52.4749
55,11,13.4406,52.4749,13.441,52.4747
55,12,13.441,52.4747,13.4413,52.4745
55,13,13.4413,52.4745,13.4415,52.4743
55,14,13.4415,52.4743,13.4416,52.4741
55,15,13.4416,52.4741,13.4417,52.4738
55,16,13.4417,52.4738,13.4416,52.4736
55,17,13.4416,52.4736,13.4415,52.4733
55,18,13.4415,52.4733,13.4412,52.4731
55,19,13.4412,52.4731,13.4409,52.4729
55,20,13.4409,52.4729,13.4406,52.4728
55,21,13.4406,52.4728,13.4402,52.4727
55,22,13.4402,52.4727,13.4397,52.4727
55,23,13.4397,52.4727,13.4393,52.4728
55,24,13.4393,52.4728,13.4389,52.4729
55,25,13.4389,52.4729,13.4386,52.473
55,26,13.4386,52.473,13.4383,52.4732
55,27,13.4383,52.4732,13.4381,52.4735
56,1,13.3996,52.5312,13.4021,52.5357
56,2,13.4021,52.5357,13.4085,52.5385
56,3,13.4085,52.5385,13.4162,52.5384
56,4,13.4162,52.5384,13.4224,52.5355
56,5,13.4224,52.5355,13.4247,52.531
56,6,13.4247,52.531,13.4222,52.5266
56,7,13.4222,52.5266,13.4158,52.5238
56,8,13.4158,52.5238,13.4081,52.5239
56,9,13.4081,52.5239,13.4019,52.5267
56,10,13.4019,52.5267,13.3996,52.5312
57,1,13.4589,52.4937,13.4589,52.4939
57,2,13.4589,52.4939,13.4589,52.494
57,3,13.4589,52.494,13.4589,52.4942
57,4,13.4589,52.4942,13.459,52.4943
57,5,13.459,52.4943,13.4591,52.4945
57,6,13.4591,52.4945,13.4593,52.4946
57,7,13.4593,52.4946,13.4594,52.4947
57,8,13.4594,52.4947,13.4596,52.4948
57,9,13.4596,52.4948,13.4599,52.4949
57,10,13.4599,52.4949,13.4601,52.4949
57,11,13.4601,52.4949,13.4603,52.4949
57,12,13.4603,52.4949,13.4606,52.4949
57,13,13.4606,52.4949,13.4608,52.4949
57,14,13.4608,52.4949,13.4611,52.4949
57,15,13.4611,52.4949,13.4613,52.4948
57,16,13.4613,52.4948,13.4615,52.4947
57,17,13.4615,52.4947,13.4617,52.4946
57,18,13.4617,52.4946,13.4618,52.4945
57,19,13.4618,52.4945,13.462,52.4944
57,20,13.462,52.4944,13.462,52.4942
57,21,13.462,52.4942,13.4621,52.4941
57,22,13.4621,52.4941,13.4621,52.4939
57,23,13.4621,52.4939,13.4621,52.4938
57,24,13.4621,52.4938,13.462,52.4936
57,25,13.462,52.4936,13.4619,52.4935
57,26,13.4619,52.4935,13.4618,52.4934
57,27,13.4618,52.4934,13.4616,52.4933
57,28,13.4616,52.4933,13.4615,52.4932
57,29,13.4615,52.4932,13.4612,52.4931
57,30,13.4612,52.4931,13.461,52.493
57,31,13.461,52.493,13.4608,52.493
57,32,13.4608,52.493,13.4605,52.493
57,33,13.4605,52.493,13.4603,52.493
57,34,13.4603,52.493,13.46,52.493
57,35,13.46,52.493,13.4598,52.4931
57,36,13.4598,52.4931,13.4596,52.4931
57,37,13.4596,52.4931,13.4594,52.4932
57,38,13.4594,52.4932,13.4592,52.4933
57,39,13.4592,52.4933,13.4591,52.4935
57,40,13.4591,52.4935,13.459,52.4936
57,41,13.459,52.4936,13.4589,52.4937
58,1,13.3112,52.4545,13.3112,52.4554
58,2,13.3112,52.4554,13.3115,52.4564
58,3,13.3115,52.4564,13.3122,52.4573
58,4,13.3122,52.4573,13.3131,52.4581
58,5,13.3131,52.4581,13.3143,52.4587
58,6,13.3143,52.4587,13.3156,52.4592
58,7,13.3156,52.4592,13.3171,52.4596
58,8,13.3171,52.4596,13.3187,52.4597
58,9,13.3187,52.4597,13.3203,52.4596
58,10,13.3203,52.4596,13.3218,52.4594
58,11,13.3218,52.4594,13.3232,52.4589
58,12,13.3232,52.4589,13.3245,52.4583
58,13,13.3245,52.4583,13.3255,52.4576
58,14,13.3255,52.4576,13.3262,52.4567
58,15,13.3262,52.4567,13.3267,52.4558
58,16,13.3267,52.4558,13.3268,52.4548
58,17,13.3268,52.4548,13.3266,52.4539
58,18,13.3266,52.4539,13.3261,52.453
58,19,13.3261,52.453,13.3254,52.4521
58,20,13.3254,52.4521,13.3243,52.4514
58,21,13.3243,52.4514,13.323,52.4508
58,22,13.323,52.4508,13.3216,52.4504
58,23,13.3216,52.4504,13.3201,52.4502
58,24,13.3201,52.4502,13.3185,52.4501
58,25,13.3185,52.4501,13.3169,52.4503
58,26,13.3169,52.4503,13.3154,52.4506
58,27,13.3154,52.4506,13.3141,52.4511
58,28,13.3141,52.4511,13.3129,52.4518
58,29,13.3129,52.4518,13.3121,52.4526
58,30,13.3121,52.4526,13.3115,52.4535
58,31,13.3115,52.4535,13.3112,52.4545
59,1,13.3532,52.4125,13.3534,52.4134
59,2,13.3534,52.4134,13.3538,52.4142
59,3,13.3538,52.4142,13.3545,52.415
59,4,13.3545,52.415,13.3554,52.4157
59,5,13.3554,52.4157,13.3565,52.4163
59,6,13.3565,52.4163,13.3578,52.4168
59,7,13.3578,52.4168,13.3591,52.4171
59,8,13.3591,52.4171,13.3606,52.4173
59,9,13.3606,52.4173,13.3621,52.4173
59,10,13.3621,52.4173,13.3635,52.4171
59,11,13.3635,52.4171,13.3649,52.4167
59,12,13.3649,52.4167,13.3661,52.4162
59,13,13.3661,52.4162,13.3672,52.4156
59,14,13.3672,52.4156,13.368,52.4149
59,15,13.368,52.4149,13.3687,52.4141
59,16,13.3687,52.4141,13.369,52.4132
59,17,13.369,52.4132,13.3691,52.4123
59,18,13.3691,52.4123,13.369,52.4115
59,19,13.369,52.4115,13.3686,52.4106
59,20,13.3686,52.4106,13.3679,52.4098
59,21,13.3679,52.4098,13.367,52.4091
59,22,13.367,52.4091,13.3659,52.4085
59,23,13.3659,52.4085,13.3646,52.408
59,24,13.3646,52.408,13.3633,52.4077
59,25,13.3633,52.4077,13.3618,52.4076
59,26,13.3618,52.4076,13.3603,52.4076
59,27,13.3603,52.4076,13.3589,52.4078
59,28,13.3589,52.4078,13.3575,52.4081
59,29,13.3575,52.4081,13.3563,52.4086
59,30,13.3563,52.4086,13.3552,52.4092
59,31,13.3552,52.4092,13.3544,52.4099
59,32,13.3544,52.4099,13.3537,52.4107
59,33,13.3537,52.4107,13.3533,52.4116
59,34,13.3533,52.4116,13.3532,52.4125
60,1,13.4515,52.5675,13.4516,52.5676
60,2,13.4516,52.5676,13.4516,52.5677
60,3,13.4516,52.5677,13.4516,52.5678
60,4,13.4516,52.5678,13.4517,52.5679
60,5,13.4517,52.5679,13.4518,52.568
60,6,13.4518,52.568,13.4519,52.5681
60,7,13.4519,52.5681,13.452,52.5682
60,8,13.452,52.5682,13.4521,52.5683
60,9,13.4521,52.5683,13.4523,52.5684
60,10,13.4523,52.5684,13.4524,52.5684
60,11,13.4524,52.5684,13.4526,52.5685
60,12,13.4526,52.5685,13.4527,52.5685
60,13,13.4527,52.5685,13.4529,52.5686
60,14,13.4529,52.5686,13.4531,52.5686
60,15,13.4531,52.5686,13.4533,52.5686
60,16,13.4533,52.5686,13.4535,52.5686
60,17,13.4535,52.5686,13.4536,52.5686
60,18,13.4536,52.5686,13.4538,52.5686
60,19,13.4538,52.5686,13.454,52.5686
60,20,13.454,52.5686,13.4542,52.5685
60,21,13.4542,52.5685,13.4543,52.5685
60,22,13.4543,52.5685,13.4545,52.5684
60,23,13.4545,52.5684,13.4547,52.5683
60,24,13.4547,52.5683,13.4548,52.5683
60,25,13.4548,52.5683,13.4549,52.5682
60,26,13.4549,52.5682,13.455,52.5681
60,27,13.455,52.5681,13.4551,52.568
60,28,13.4551,52.568,13.4552,52.5679
60,29,13.4552,52.5679,13.4552,52.5678
60,30,13.4552,52.5678,13.4553,52.5677
60,31,13.4553,52.5677,13.4553,52.5676
60,32,13.4553,52.5676,13.4553,52.5675
60,33,13.4553,52.5675,13.4553,52.5673
60,34,13.4553,52.5673,13.4553,52.5672
60,35,13.4553,52.5672,13.4552,52.5671
60,36,13.4552,52.5671,13.4552,52.567
60,37,13.4552,52.567,13.4551,52.5669
60,38,13.4551,52.5669,13.455,52.5668
60,39,13.455,52.5668,13.4549,52.5667
60,40,13.4549,52.5667,13.4547,52.5667
60,41,13.4547,52.5667,13.4546,52.5666
60,42,13.4546,52.5666,13.4545,52.5665
60,43,13.4545,52.5665,13.4543,52.5665
60,44,13.4543,52.5665,13.4541,52.5664
60,45,13.4541,52.5664,13.454,52.5664
60,46,13.454,52.5664,13.4538,52.5663
60,47,13.4538,52.5663,13.4536,52.5663
60,48,13.4536,52.5663,13.4534,52.5663
60,49,13.4534,52.5663,13.4532,52.5663
60,50,13.4532,52.5663,13.453,52.5663
60,51,13.453,52.5663,13.4529,52.5664
60,52,13.4529,52.5664,13.4527,52.5664
60,53,13.4527,52.5664,13.4525,52.5665
60,54,13.4525,52.5665,13.4524,52.5665
60,55,13.4524,52.5665,13.4522,52.5666
60,56,13.4522,52.5666,13.4521,52.5667
60,57,13.4521,52.5667,13.452,52.5668
60,58,13.452,52.5668,13.4518,52.5668
60,59,13.4518,52.5668,13.4518,52.5669
60,60,13.4518,52.5669,13.4517,52.567
60,61,13.4517,52.567,13.4516,52.5672
60,62,13.4516,52.5672,13.4516,52.5673
60,63,13.4516,52.5673,13.4516,52.5674
60,64,13.4516,52.5674,13.4515,52.5675
61,1,13.4018,52.4969,13.4018,52.4982
61,2,13.4018,52.4982,13.4021,52.4994
61,3,13.4021,52.4994,13.4027,52.5006
61,4,13.4027,52.5006,13.4036,52.5017
61,5,13.4036,52.5017,13.4047,52.5027
61,6,13.4047,52.5027,13.406,52.5037
61,7,13.406,52.5037,13.4076,52.5045
61,8,13.4076,52.5045,13.4093,52.5052
61,9,13.4093,52.5052,13.4111,52.5057
61,10,13.4111,52.5057,13.4131,52.5061
61,11,13.4131,52.5061,13.4151,52.5063
61,12,13.4151,52.5063,13.4171,52.5063
61,13,13.4171,52.5063,13.4191,52.5062
61,14,13.4191,52.5062,13.4211,52.5058
61,15,13.4211,52.5058,13.423,52.5053
61,16,13.423,52.5053,13.4247,52.5047
61,17,13.4247,52.5047,13.4263,52.5039
61,18,13.4263,52.5039,13.4277,52.503
61,19,13.4277,52.503,13.4288,52.502
61,20,13.4288,52.502,13.4297,52.5009
61,21,13.4297,52.5009,13.4304,52.4997
61,22,13.4304,52.4997,13.4308,52.4985
61,23,13.4308,52.4985,13.4309,52.4973
61,24,13.4309,52.4973,13.4307,52.4961
61,25,13.4307,52.4961,13.4303,52.4949
61,26,13.4303,52.4949,13.4296,52.4937
61,27,13.4296,52.4937,13.4286,52.4926
61,28,13.4286,52.4926,13.4274,52.4916
61,29,13.4274,52.4916,13.4259,52.4907
61,30,13.4259,52.4907,13.4243,52.49
61,31,13.4243,52.49,13.4225,52.4894
61,32,13.4225,52.4894,13.4206,52.4889
61,33,13.4206,52.4889,13.4187,52.4886
61,34,13.4187,52.4886,13.4166,52.4885
61,35,13.4166,52.4885,13.4146,52.4886
61,36,13.4146,52.4886,13.4126,52.4888
61,37,13.4126,52.4888,13.4107,52.4892
61,38,13.4107,52.4892,13.4089,52.4898
61,39,13.4089,52.4898,13.4072,52.4905
61,40,13.4072,52.4905,13.4057,52.4913
61,41,13.4057,52.4913,13.4044,52.4923
61,42,13.4044,52.4923,13.4034,52.4933
61,43,13.4034,52.4933,13.4026,52.4945
61,44,13.4026,52.4945,13.402,52.4957
61,45,13.402,52.4957,13.4018,52.4969
62,1,13.2779,52.5005,13.2779,52.5006
62,2,13.2779,52.5006,13.2779,52.5007
62,3,13.2779,52.5007,13.278,52.5008
62,4,13.278,52.5008,13.2781,52.5009
62,5,13.2781,52.5009,13.2782,52.5009
62,6,13.2782,52.5009,13.2783,52.5009
62,7,13.2783,52.5009,13.2784,52.501
62,8,13.2784,52.501,13.2785,52.501
62,9,13.2785,52.501,13.2786,52.501
62,10,13.2786,52.501,13.2787,52.501
62,11,13.2787,52.501,13.2788,52.5009
62,12,13.2788,52.5009,13.2789,52.5009
62,13,13.2789,52.5009,13.279,52.5009
62,14,13.279,52.5009,13.279,52.5008
62,15,13.279,52.5008,13.2791,52.5008
62,16,13.2791,52.5008,13.2791,52.5007
62,17,13.2791,52.5007,13.2791,52.5006
62,18,13.2791,52.5006,13.2791,52.5005
62,19,13.2791,52.5005,13.2791,52.5004
62,20,13.2791,52.5004,13.279,52.5004
62,21,13.279,52.5004,13.2789,52.5003
62,22,13.2789,52.5003,13.2788,52.5002
62,23,13.2788,52.5002,13.2787,52.5002
62,24,13.2787,52.5002,13.2786,52.5002
62,25,13.2786,52.5002,13.2785,52.5002
62,26,13.2785,52.5002,13.2784,52.5002
62,27,13.2784,52.5002,13.2783,52.5002
62,28,13.2783,52.5002,13.2782,52.5003
62,29,13.2782,52.5003,13.2781,52.5003
62,30,13.2781,52.5003,13.278,52.5004
62,31,13.278,52.5004,13.2779,52.5005
63,1,13.2512,52.4392,13.2525,52.4423
63,2,13.2525,52.4423,13.2558,52.4447
63,3,13.2558,52.4447,13.2605,52.4461
63,4,13.2605,52.4461,13.2657,52.446
63,5,13.2657,52.446,13.2703,52.4446
63,6,13.2703,52.4446,13.2735,52.4421
63,7,13.2735,52.4421,13.2745,52.439
63,8,13.2745,52.439,13.2733,52.436
63,9,13.2733,52.436,13.27,52.4335
63,10,13.27,52.4335,13.2653,52.4322
63,11,13.2653,52.4322,13.2601,52.4322
63,12,13.2601,52.4322,13.2555,52.4336
63,13,13.2555,52.4336,13.2523,52.4361
63,14,13.2523,52.4361,13.2512,52.4392
64,1,13.3144,52.6095,13.3144,52.6102
64,2,13.3144,52.6102,13.3146,52.6108
64,3,13.3146,52.6108,13.3148,52.6115
64,4,13.3148,52.6115,13.3151,52.6121
64,5,13.3151,52.6121,13.3156,52.6127
64,6,13.3156,52.6127,13.3161,52.6133
64,7,13.3161,52.6133,13.3168,52.6139
64,8,13.3168,52.6139,13.3175,52.6144
64,9,13.3175,52.6144,13.3183,52.6149
64,10,13.3183,52.6149,13.3192,52.6153
64,11,13.3192,52.6153,13.3201,52.6156
64,12,13.3201,52.6156,13.3211,52.6159
64,13,13.3211,52.6159,13.3221,52.6162
64,14,13.3221,52.6162,13.3232,52.6163
64,15,13.3232,52.6163,13.3243,52.6164
64,16,13.3243,52.6164,13.3254,52.6165
64,17,13.3254,52.6165,13.3265,52.6165
64,18,13.3265,52.6165,13.3275,52.6164
64,19,13.3275,52.6164,13.3286,52.6162
64,20,13.3286,52.6162,13.3296,52.616
64,21,13.3296,52.616,13.3306,52.6157
64,22,13.3306,52.6157,13.3316,52.6153
64,23,13.3316,52.6153,13.3325,52.6149
64,24,13.3325,52.6149,13.3333,52.6145
64,25,13.3333,52.6145,13.334,52.614
64,26,13.334,52.614,13.3347,52.6134
64,27,13.3347,52.6134,13.3352,52.6129
64,28,13.3352,52.6129,13.3357,52.6123
64,29,13.3357,52.6123,13.336,52.6116
64,30,13.336,52.6116,13.3363,52.611
64,31,13.3363,52.611,13.3364,52.6103
64,32,13.3364,52.6103,13.3364,52.6096
64,33,13.3364,52.6096,13.3364,52.609
64,34,13.3364,52.609,13.3362,52.6084
64,35,13.3362,52.6084,13.3359,52.6077
64,36,13.3359,52.6077,13.3355,52.6071
64,37,13.3355,52.6071,13.335,52.6065
64,38,13.335,52.6065,13.3345,52.6059
64,39,13.3345,52.6059,13.3338,52.6054
64,40,13.3338,52.6054,13.333,52.6049
64,41,13.333,52.6049,13.3322,52.6044
64,42,13.3322,52.6044,13.3313,52.6041
64,43,13.3313,52.6041,13.3303,52.6037
64,44,13.3303,52.6037,13.3293,52.6035
64,45,13.3293,52.6035,13.3283,52.6032
64,46,13.3283,52.6032,13.3272,52.6031
64,47,13.3272,52.6031,13.3261,52.603
64,48,13.3261,52.603,13.325,52.603
64,49,13.325,52.603,13.3239,52.6031
64,50,13.3239,52.6031,13.3228,52.6032
64,51,13.3228,52.6032,13.3218,52.6034
64,52,13.3218,52.6034,13.3208,52.6036
64,53,13.3208,52.6036,13.3198,52.604
64,54,13.3198,52.604,13.3189,52.6043
64,55,13.3189,52.6043,13.318,52.6047
64,56,13.318,52.6047,13.3172,52.6052
64,57,13.3172,52.6052,13.3165,52.6057
64,58,13.3165,52.6057,13.3159,52.6063
64,59,13.3159,52.6063,13.3154,52.6069
64,60,13.3154,52.6069,13.315,52.6075
64,61,13.315,52.6075,13.3147,52.6082
64,62,13.3147,52.6082,13.3145,52.6088
64,63,13.3145,52.6088,13.3144,52.6095
65,1,13.389,52.5113,13.3891,52.5124
65,2,13.3891,52.5124,13.3895,52.5134
65,3,13.3895,52.5134,13.3901,52.5144
65,4,13.3901,52.5144,13.3909,52.5153
65,5,13.3909,52.5153,13.3919,52.5161
65,6,13.3919,52.5161,13.3931,52.5169
65,7,13.3931,52.5169,13.3944,52.5175
65,8,13.3944,52.5175,13.3959,52.518
65,9,13.3959,52.518,13.3974,52.5184
